file,stage,role,peak,T,power_mW,bracket,trimmed,trim_start_ms,trim_end_ms,trim_reason,removed,removed_reason,status
p_sweep/4121nm_225mw2.csv,linefit,p_sweep,4121,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4121nm_225mw3.csv,linefit,p_sweep,4121,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4121nm_225mw4.csv,linefit,p_sweep,4121,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4121nm_225mw5.csv,linefit,p_sweep,4121,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_025mw1.csv,linefit,p_sweep,4154,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_025mw2.csv,linefit,p_sweep,4154,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_025mw3.csv,linefit,p_sweep,4154,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_025mw4.csv,linefit,p_sweep,4154,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_025mw5.csv,linefit,p_sweep,4154,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_075mw1.csv,linefit,p_sweep,4154,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_075mw2.csv,linefit,p_sweep,4154,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_075mw3.csv,linefit,p_sweep,4154,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_075mw4.csv,linefit,p_sweep,4154,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_075mw5.csv,linefit,p_sweep,4154,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_125mw1.csv,linefit,p_sweep,4154,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_125mw2.csv,linefit,p_sweep,4154,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_125mw3.csv,linefit,p_sweep,4154,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_125mw4.csv,linefit,p_sweep,4154,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_125mw5.csv,linefit,p_sweep,4154,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_175mw1.csv,linefit,p_sweep,4154,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_175mw2.csv,linefit,p_sweep,4154,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_175mw3.csv,linefit,p_sweep,4154,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_175mw4.csv,linefit,p_sweep,4154,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_175mw5.csv,linefit,p_sweep,4154,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_225mw1.csv,linefit,p_sweep,4154,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_225mw2.csv,linefit,p_sweep,4154,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_225mw3.csv,linefit,p_sweep,4154,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_225mw4.csv,linefit,p_sweep,4154,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4154nm_225mw5.csv,linefit,p_sweep,4154,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_025mw1.csv,linefit,p_sweep,4192,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_025mw2.csv,linefit,p_sweep,4192,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_025mw3.csv,linefit,p_sweep,4192,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_025mw4.csv,linefit,p_sweep,4192,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_025mw5.csv,linefit,p_sweep,4192,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_075mw1.csv,linefit,p_sweep,4192,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_075mw2.csv,linefit,p_sweep,4192,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_075mw3.csv,linefit,p_sweep,4192,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_075mw4.csv,linefit,p_sweep,4192,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_075mw5.csv,linefit,p_sweep,4192,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_125mw1.csv,linefit,p_sweep,4192,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_125mw2.csv,linefit,p_sweep,4192,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_125mw3.csv,linefit,p_sweep,4192,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_125mw4.csv,linefit,p_sweep,4192,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_125mw5.csv,linefit,p_sweep,4192,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_175mw1.csv,linefit,p_sweep,4192,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_175mw2.csv,linefit,p_sweep,4192,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_175mw3.csv,linefit,p_sweep,4192,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_175mw4.csv,linefit,p_sweep,4192,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_175mw5.csv,linefit,p_sweep,4192,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_225mw1.csv,linefit,p_sweep,4192,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_225mw2.csv,linefit,p_sweep,4192,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_225mw3.csv,linefit,p_sweep,4192,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_225mw4.csv,linefit,p_sweep,4192,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4192nm_225mw5.csv,linefit,p_sweep,4192,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_025mw1.csv,linefit,p_sweep,4207,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_025mw2.csv,linefit,p_sweep,4207,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_025mw3.csv,linefit,p_sweep,4207,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_025mw4.csv,linefit,p_sweep,4207,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_025mw5.csv,linefit,p_sweep,4207,130,25,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_075mw1.csv,linefit,p_sweep,4207,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_075mw2.csv,linefit,p_sweep,4207,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_075mw3.csv,linefit,p_sweep,4207,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_075mw4.csv,linefit,p_sweep,4207,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_075mw5.csv,linefit,p_sweep,4207,130,75,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_125mw1.csv,linefit,p_sweep,4207,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_125mw2.csv,linefit,p_sweep,4207,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_125mw3.csv,linefit,p_sweep,4207,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_125mw4.csv,linefit,p_sweep,4207,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_125mw5.csv,linefit,p_sweep,4207,130,125,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_175mw1.csv,linefit,p_sweep,4207,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_175mw2.csv,linefit,p_sweep,4207,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_175mw3.csv,linefit,p_sweep,4207,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_175mw4.csv,linefit,p_sweep,4207,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_175mw5.csv,linefit,p_sweep,4207,130,175,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_225mw1.csv,linefit,p_sweep,4207,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_225mw2.csv,linefit,p_sweep,4207,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_225mw3.csv,linefit,p_sweep,4207,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_225mw4.csv,linefit,p_sweep,4207,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
p_sweep/4207nm_225mw5.csv,linefit,p_sweep,4207,130,225,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_070c1.csv,linefit,t_sweep,4121,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_070c2.csv,linefit,t_sweep,4121,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_070c3.csv,linefit,t_sweep,4121,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_070c4.csv,linefit,t_sweep,4121,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_070c5.csv,linefit,t_sweep,4121,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_090c1.csv,linefit,t_sweep,4121,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_090c2.csv,linefit,t_sweep,4121,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_090c3.csv,linefit,t_sweep,4121,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_090c4.csv,linefit,t_sweep,4121,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_090c5.csv,linefit,t_sweep,4121,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_110c1.csv,linefit,t_sweep,4121,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_110c2.csv,linefit,t_sweep,4121,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_110c3.csv,linefit,t_sweep,4121,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_110c4.csv,linefit,t_sweep,4121,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4121nm_110c5.csv,linefit,t_sweep,4121,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_070c1.csv,linefit,t_sweep,4154,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_070c3.csv,linefit,t_sweep,4154,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_070c4.csv,linefit,t_sweep,4154,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_070c5.csv,linefit,t_sweep,4154,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_090c1.csv,linefit,t_sweep,4154,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_090c2.csv,linefit,t_sweep,4154,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_090c3.csv,linefit,t_sweep,4154,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_090c4.csv,linefit,t_sweep,4154,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_090c5.csv,linefit,t_sweep,4154,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_110c1.csv,linefit,t_sweep,4154,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_110c2.csv,linefit,t_sweep,4154,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_110c3.csv,linefit,t_sweep,4154,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_110c4.csv,linefit,t_sweep,4154,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4154nm_110c5.csv,linefit,t_sweep,4154,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_070c1.csv,linefit,t_sweep,4192,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_070c2.csv,linefit,t_sweep,4192,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_070c3.csv,linefit,t_sweep,4192,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_070c4.csv,linefit,t_sweep,4192,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_070c5.csv,linefit,t_sweep,4192,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_090c1.csv,linefit,t_sweep,4192,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_090c2.csv,linefit,t_sweep,4192,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_090c3.csv,linefit,t_sweep,4192,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_090c4.csv,linefit,t_sweep,4192,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_090c5.csv,linefit,t_sweep,4192,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_110c1.csv,linefit,t_sweep,4192,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_110c2.csv,linefit,t_sweep,4192,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_110c3.csv,linefit,t_sweep,4192,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_110c4.csv,linefit,t_sweep,4192,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4192nm_110c5.csv,linefit,t_sweep,4192,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_070c1.csv,linefit,t_sweep,4207,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_070c2.csv,linefit,t_sweep,4207,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_070c3.csv,linefit,t_sweep,4207,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_070c4.csv,linefit,t_sweep,4207,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_070c5.csv,linefit,t_sweep,4207,70,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_090c1.csv,linefit,t_sweep,4207,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_090c2.csv,linefit,t_sweep,4207,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_090c3.csv,linefit,t_sweep,4207,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_090c4.csv,linefit,t_sweep,4207,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_090c5.csv,linefit,t_sweep,4207,90,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_110c1.csv,linefit,t_sweep,4207,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_110c2.csv,linefit,t_sweep,4207,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_110c3.csv,linefit,t_sweep,4207,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_110c4.csv,linefit,t_sweep,4207,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
t_sweep/4207nm_110c5.csv,linefit,t_sweep,4207,110,,,,,,per-trace record not persisted by run_linefit.py,0,,DIAGNOSTIC
rulers_t/4121nm_eom_110c4.csv,outlier,ruler_t,4121,110,,,0,,,,1,spacing_outlier,DIAGNOSTIC
rulers_t/4154nm_eom_090c2.csv,outlier,ruler_t,4154,90,,,0,,,,1,spacing_outlier,DIAGNOSTIC
rulers_t/4207nm_eom_110c3.csv,outlier,ruler_t,4207,110,,,0,,,,1,spacing_outlier,DIAGNOSTIC
